study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_1	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_1	24.0	hr	6.0	NA	1.1	11.9	4.1	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_2	24.0	hr	3.0	NA	2.5	3.2	0.5	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_1_3	24.0	hr	2.5	NA	1.1	4.6	1.0	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_2_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_2_2	24.0	hr	4.2	NA	1.7	8.1	3.4	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_2_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_2_3	24.0	hr	1.6	NA	1.4	1.9	0.2	NA	NA	percent	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_3_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	recovery	exp3174	urine	HPLC/FS	e3174_recovery_3_3	24.0	hr	0.1	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_1	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_1	24.0	hr	10.9	NA	2.2	21.0	7.3	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_2	24.0	hr	5.1	NA	4.0	5.7	0.9	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_1_3	24.0	hr	5.0	NA	3.4	8.2	2.0	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_2_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_2_2	24.0	hr	7.6	NA	3.8	13.9	5.5	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_2_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_2_3	24.0	hr	4.9	NA	3.3	6.0	1.1	NA	NA	percent	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_3_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	recovery	losartan+exp3174	urine	HPLC/FS	losartan_e3174_recovery_3_3	24.0	hr	4.5	NA	NA	NA	NA	NA	NA	percent	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_1	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_1	24.0	hr	5.793181071194649	NA	1.3005100363906352	10.640536661377928	3.783301924045485	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_2	24.0	hr	2.4827918876548494	NA	1.7734227768963209	2.955704628160535	0.591140925632107	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_1_3	24.0	hr	3.0739328132869566	NA	2.4827918876548494	4.2562146645511705	0.7093691107585284	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_2_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_2_2	24.0	hr	3.901530109171907	NA	2.364563702528428	6.8572347373324405	2.4827918876548494	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_2_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_2_3	24.0	hr	3.901530109171907	NA	2.2463355174020068	4.847355590183277	1.182281851264214	NA	NA	µmole	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_3_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	cumulative amount	losartan	urine	HPLC/FS	losartan_urine_3_3	24.0	hr	5.202040145562541	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_1	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_1_swedish	6.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_1	24.0	hr	7.0936911075852835	NA	1.3005100363906352	14.069154030044148	4.847355590183277	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_2_swedish	3.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_2	24.0	hr	3.5468455537926418	NA	2.955704628160535	3.783301924045485	0.591140925632107	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_1_3_swedish	5.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_1_3	24.0	hr	2.955704628160535	NA	1.3005100363906352	5.438496515815385	1.182281851264214	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_2_2	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_2_swedish	3.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_2_2	24.0	hr	4.965583775309699	NA	2.009879147149164	9.576482995240134	4.019758294298328	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_2_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_2_3_swedish	4.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_2_3	24.0	hr	1.8916509620227424	NA	1.6551945917698994	2.2463355174020068	0.2364563702528428	NA	NA	µmole	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_3_3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	µmole	NA
Yasar2002a	cyp2c9_3_3_swedish	1.0	LOS50	cumulative amount	exp3174	urine	HPLC/FS	e3174_urine_3_3	24.0	hr	0.1182281851264214	NA	NA	NA	NA	NA	NA	µmole	NA
