,author,keywords,pmc,pmid,prob,pubdate,title
13,M Nakashima; K Umemura,,,8913542,0.9984787106513977,1996,The clinical pharmacology of losartan in Japanese subjects and patients.
14,AA Pedro; TW Gehr; DF Brophy; DA Sica,,,10761166,0.9984757304191589,2000,The pharmacokinetics and pharmacodynamics of losartan in continuous ambulatory peritoneal dialysis.
15,AM Meadowcroft; KM Williamson; JH Patterson; AL Hinderliter; JA Pieper,,,10197301,0.9984409213066101,1999,"The effects of fluvastatin, a CYP2C9 inhibitor, on losartan pharmacokinetics in healthy volunteers."
16,IH Baek; BY Lee; ES Lee; KI Kwon,,,23539423,0.998331606388092,2013,Pharmacokinetics of angiotensin II receptor blockers in the dog following a single oral administration.
17,D Werner; U Werner; A Meybaum; B Schmidt; S Umbreen; A Grosch; HG Lestin; B Graf; O Zolk; MF Fromm,,,18399713,0.9982359409332275,2008,"Determinants of steady-state torasemide pharmacokinetics: impact of pharmacogenetic factors, gender and angiotensin II receptor blockers."
18,C Lv; C Wei; X Wang; H Yao; R Li; B Wang; R Guo,,,24132705,0.998065173625946,2014,The influence of food on the pharmacokinetics of amlodipine and losartan after single-dose of its compound tablets in healthy chinese subjects.
19,JF Marier; R Guilbaud; SR Kambhampati; P Mathew; J Moberly; J Lee; DE Salazar,,,16490807,0.997974693775177,2006,The effect of AST-120 on the single-dose pharmacokinetics of losartan and losartan acid (E-3174) in healthy subjects.
20,CH Oliveira; R Medeiros Silva; V Santagada; G Caliendo; E Perissutti; M Prado Galuppo; V Marcondes Rezende; RE Barrientos-Astigarraga; GD Mendes; G De Nucci,,,16550737,0.9978043437004089,2006,Comparative bioavailability of two losartan formulations in healthy human volunteers after a single dose administration.
21,I Jeon; SJ Moon; SI Park; Y Choi; J Jung; KS Yu; JY Chung,amlodipine; chlorthalidone; fixed-dose combination; hypertension; losartan,,34159751,0.9977032542228699,2021,Pharmacokinetics of a Fixed-Dose Combination of Amlodipine/Losartan and Chlorthalidone Compared to Concurrent Administration of the Separate Components.
22,Z Li; G Wang; LS Wang; W Zhang; ZR Tan; L Fan; BL Chen; Q Li; J Liu; JH Tu; DL Hu; ZQ Liu; HH Zhou,,,19604036,0.997384250164032,2009,Effects of the CYP2C9*13 allele on the pharmacokinetics of losartan in healthy male subjects.
23,M Ohtawa; F Takayama; K Saitoh; T Yoshinaga; M Nakashima,,,8471405,0.9971919655799866,1993,"Pharmacokinetics and biochemical efficacy after single and multiple oral administration of losartan, an orally active nonpeptide angiotensin II receptor antagonist, in humans."
24,YD Yan; HK Kim; KH Seo; WS Lee; GS Lee; JS Woo; CS Yong; HG Choi,,,20849146,0.9968761205673218,2010,"The physicochemical properties, in vitro metabolism and pharmacokinetics of a novel ester prodrug of EXP3174."
25,M Spanakis; IS Vizirianakis; G Batzias; I Niopas,,,23327826,0.996450662612915,2013,Pharmacokinetic interaction between losartan and Rhodiola rosea in rabbits.
26,F Demirkaya-Miloglu; ME Yaman; Y Kadioglu,Losartan potassium; pharmacokinetic; rabbit plasma; spectrofluorimetry,,24890844,0.9964154958724976,2015,A new spectrofluorimetric method for determination of losartan potassium in rabbit plasma and its application to pharmacokinetic study.
27,PC Wong; DD Christ; YN Wong; GN Lam,,,8966199,0.9963371753692627,1996,"Nonpeptide angiotensin II receptor antagonist: pharmacokinetics and pharmacodynamics in rats of EXP3174, an active metabolite of losartan."
28,S Kumar; T Monif; A Khuroo; S Reyar; R Jain; AK Singla; K Kurachi,,,24290414,0.9961645603179932,2014,Pharmacokinetic comparison and bioequivalence evaluation of losartan/ hydrochlorothiazide tablet between Asian Indian and Japanese volunteers.
29,CR Lee; JA Pieper; AL Hinderliter; JA Blaisdell; JA Goldstein,,,12820813,0.9960055947303772,2003,"Losartan and E3174 pharmacokinetics in cytochrome P450 2C9*1/*1, *1/*2, and *1/*3 individuals."
30,SM Lankford; D Plummer; P Hellyer; DD Christ; SA Bai,,,9388040,0.9956777691841125,1997,Pharmacokinetic-pharmacodynamic relations of losartan and EXP3174 in a porcine animal model.
31,JJ Tamimi; II Salem; S Mahmood Alam; Q Zaman; R Dham,,,15906418,0.9956578016281128,2005,Comparative pharmacokinetics of two tablet formulations of Losartan: bioequivalence assessment.
32,DH Choi; C Li; JS Choi,,,20636879,0.9954480528831482,2010,"Effects of myricetin, an antioxidant, on the pharmacokinetics of losartan and its active metabolite, EXP-3174, in rats: possible role of cytochrome P450 3A4, cytochrome P450 2C9 and P-glycoprotein inhibition by myricetin."
33,Q Zhao; J Wei; H Zhang,CYP3A4; Losartan; P-gp; herb–drug interaction; quercetin,,29768080,0.9953411817550659,2019,Effects of quercetin on the pharmacokinetics of losartan and its metabolite EXP3174 in rats.
34,T Yoshitani; H Yagi; N Inotsume; M Yasuhara,,,12186413,0.9953239560127258,2002,Effect of experimental renal failure on the pharmacokinetics of losartan in rats.
35,M Kobayashi; M Takagi; K Fukumoto; R Kato; K Tanaka; K Ueno,,,18445991,0.9951422214508057,2008,"The effect of bucolome, a CYP2C9 inhibitor, on the pharmacokinetics of losartan."
36,Q Pei; JY Liu; JY Yin; GP Yang; SK Liu; Y Zheng; P Xie; CX Guo; M Luo; HH Zhou; X Li; ZQ Liu,Drug interactions; Irbesartan; Pharmacodynamics; Pharmacokinetics; Polymorphism; Repaglinide; SLCO1B1,,29748863,0.9948936700820923,2018,Repaglinide-irbesartan drug interaction: effects of SLCO1B1 polymorphism on repaglinide pharmacokinetics and pharmacodynamics in Chinese population.
37,JW Bae; CI Choi; HI Lee; YJ Lee; CG Jang; SY Lee,,,22735459,0.9946139454841614,2012,Effects of CYP2C9*1/*3 and *1/*13 on the pharmacokinetics of losartan and its active metabolite E-3174.
38,J Zhi; R Moore; L Kanitra; TE Mulligan,,,12211217,0.9941383600234985,2002,Pharmacokinetic evaluation of the possible interaction between selected concomitant medications and orlistat at steady state in healthy subjects.
39,T Cabaleiro; M Román; D Ochoa; M Talegón; R Prieto-Pérez; A Wojnicz; R López-Rodríguez; J Novalbos; F Abad-Santos,,,23118328,0.9941072463989258,2013,"Evaluation of the relationship between sex, polymorphisms in CYP2C8 and CYP2C9, and pharmacokinetics of angiotensin receptor blockers."
40,M De Smet; DF Schoors; G De Meyer; R Verbesselt; MR Goldberg; V Fitzpatrick; G Somers,,,8703664,0.9939888715744019,1995,Effect of multiple doses of losartan on the pharmacokinetics of single doses of digoxin in healthy volunteers.
41,Y Choi; S Lee; SM Cho; WH Kang; KY Nam; IJ Jang; KS Yu,amlodipine; comparative pharmacokinetics; drug development; losartan,,27703330,0.9934327602386475,2016,"Comparisons of the pharmacokinetics and tolerability of fixed-dose combinations of amlodipine besylate/losartan and amlodipine camsylate/losartan in healthy subjects: a randomized, open-label, single-dose, two-period, two-sequence crossover study."
42,SH Ryu; YS Kim; HJ Jang; KB Kim,,,26514876,0.9934229254722595,2015,"Negligible Pharmacokinetic Interaction of Red Ginseng and Losartan, an Antihypertensive Agent, in Sprague-Dawley Rats."
43,HW Lee; HY Ji; ES Park; KC Lee; HS Lee,,,19536783,0.9932094216346741,2009,Hydrophilic interaction chromatography-tandem mass spectrometric analysis of irbesartan in human plasma: application to pharmacokinetic study of irbesartan.
44,Y Han; D Guo; Y Chen; Y Chen; ZR Tan; HH Zhou,,,19221727,0.993104875087738,2009,Effect of silymarin on the pharmacokinetics of losartan and its active metabolite E-3174 in healthy Chinese volunteers.
45,K Sekino; T Kubota; Y Okada; Y Yamada; K Yamamoto; R Horiuchi; K Kimura; T Iga,,,14504849,0.9930906295776367,2003,Effect of the single CYP2C9*3 allele on pharmacokinetics and pharmacodynamics of losartan in healthy Japanese subjects.
46,HX Huang; H Wu; Y Zhao; T Zhou; X Ai; Y Dong; Y Zhang; Y Lai,Breviscapine; CYP2C9; E-3174; losartan; pharmacokinetics; polymorphism,,33509019,0.9925093650817871,2021,Effect of CYP2C9 genetic polymorphism and breviscapine on losartan pharmacokinetics in healthy subjects.
47,A Ahad; M Raish; YA Bin Jardan; MA Alam; AM Al-Mohizea; FI Al-Jenoobi,Ginger; Hibiscus sabdariffa; losartan; pharmacodynamic; pharmacokinetic,,32048541,0.9920279383659363,2020,Effect of Hibiscus sabdariffa and Zingiber officinale on the antihypertensive activity and pharmacokinetic of losartan in hypertensive rats.
48,SK Bae; MJ Kim; EJ Shim; DY Cho; JH Shon; KH Liu; EY Kim; JG Shin,,,19277953,0.9920116066932678,2009,HPLC determination of irbesartan in human plasma: its application to pharmacokinetic studies.
49,B Lin; G Lin; X Liu; J Ma; X Wang; F Lin; L Hu,Artificial neural network; back-propagation; losartan; pharmacokinetics,,26885213,0.991874635219574,2015,Application of back-propagation artificial neural network and curve estimation in pharmacokinetics of losartan in rabbit.
50,B Dong; S Yuan; J Hu; Y Yan,CYP3A4; Herb–drug interaction; metabolism,,29953302,0.9918534159660339,2018,Effects of Ginkgo leaf tablets on the pharmacokinetics of losartan and its metabolite EXP3174 in rats and its mechanism.
51,W Ma; L Lv; J Guo; Y Meng; Y Wang; X Yang; L Zhu; H Nian; L Zhao,,,31511782,0.9917912483215332,2019,Effects of Xuesaitong on the Pharmacokinetics of Losartan: An In Vivo UPLC-MS/MS Study.
52,U Yasar; C Forslund-Bergengren; G Tybring; P Dorado; A Llerena; F Sjöqvist; E Eliasson; ML Dahl,,,11823761,0.9911534190177917,2002,Pharmacokinetics of losartan and its metabolite E-3174 in relation to the CYP2C9 genotype.
53,DD Christ; PC Wong; YN Wong; SD Hart; CY Quon; GN Lam,,,8138932,0.991119921207428,1994,The pharmacokinetics and pharmacodynamics of the angiotensin II receptor antagonist losartan potassium (DuP 753/MK 954) in the dog.
54,R Zaidenstein; S Soback; M Gips; B Avni; V Dishi; Y Weissgarten; A Golik; E Scapa,,,11477318,0.9910871386528015,2001,Effect of grapefruit juice on the pharmacokinetics of losartan and its active metabolite E3174 in healthy volunteers.
55,U Yasar; E Eliasson; C Forslund-Bergengren; G Tybring; M Gadd; F Sjöqvist; ML Dahl,,,11829203,0.9910332560539246,2001,The role of CYP2C9 genotype in the metabolism of diclofenac in vivo and in vitro.
56,H Li; L Liu; L Xie; D Gan; X Jiang,CYP450; LC–MS; drug–drug interaction,,27327872,0.9906011819839478,2016,Effects of berberine on the pharmacokinetics of losartan and its metabolite EXP3174 in rats and its mechanism.
57,R Dubey; M Ghosh; BN Sinha; V Muthukrishnan,,,25947361,0.9904606938362122,2015,"Simultaneous Determination and Pharmacokinetics of Metolazone, Losartan and Losartan Carboxylic Acid in Rat Plasma by HPLC-ESI-MS-MS."
58,Y Wu; Z Mao; Y Liu; X Wang; X Di,Febuxostat; Human plasma; LC–MS/MS; Metabolites; Pharmacokinetics,,26072013,0.9891970753669739,2015,Simultaneous determination of febuxostat and its three active metabolites in human plasma by liquid chromatography-tandem mass spectrometry and its application to a pharmacokinetic study in Chinese healthy volunteers.
59,MS Shams; MI Alam; A Ali; Y Sultana; M Aqil; F Shakeel,,,21038845,0.9889891743659973,2010,Pharmacokinetics of a losartan potassium released from a transdermal therapeutic system for the treatment of hypertension.
60,BD Snyder; A Rowland; TM Polasek; JO Miners; MP Doogue,,,25028073,0.9889784455299377,2014,Evaluation of felodipine as a potential perpetrator of pharmacokinetic drug-drug interactions.
61,SJ Moon; SY Kim; CH Lim; HB Jang; MG Kim; JY Jeon,DW1029M; botanical drug; diabetic nephropathy; drug interaction; pharmacokinetic,,27739231,0.9876847267150879,2017,"Phase 1 and Pharmacokinetic Drug-Drug Interaction Study of Metformin, Losartan, and Linagliptin Coadministered With DW1029M in Healthy Volunteers."
62,JS Choi; JS Choi; DH Choi,,,24380237,0.9862500429153442,2013,"Effects of licochalcon A on the pharmacokinetics of losartan and its active metabolite, EXP-3174, in rats."
63,TZ Dickson; J Zagrobelny; CC Lin; MA Ritter; D Snavely; D Ramjit; S Shahinfar; MW Lo,,,12817522,0.9862237572669983,2003,"Pharmacokinetics, safety, and antihypertensive efficacy of losartan in combination with hydrochlorothiazide in hypertensive patients with renal impairment."
64,KM Kaukonen; KT Olkkola; PJ Neuvonen,,,9551703,0.9854069948196411,1998,Fluconazole but not itraconazole decreases the metabolism of losartan to E-3174.
65,JY Lee; JH Park; KT Kim; J Yu; PK Sahu; N Kang; HJ Shin; MH Kim; JS Kim; IS Yoon; LS Jeong; DD Kim,Adenosine analogues; LC–MS/MS; LJ-2698; Pharmacokinetics; Validation; hA3 AR antagonist,,28756559,0.9853354692459106,2017,"Determination and validation of LJ-2698, a potent human A3 adenosine receptor antagonist, in rat plasma by liquid chromatography-tandem mass spectrometry and its application in pharmacokinetic study."
66,R Dubey; M Ghosh,LC-MS/MS; Pharmacokinetic; Plasma; Simultaneous estimation; Validation,,26839805,0.9850185513496399,2015,"Simultaneous Determination and Pharmacokinetic Study of Losartan, Losartan Carboxylic Acid, Ramipril, Ramiprilat, and Hydrochlorothiazide in Rat Plasma by a Liquid Chromatography/Tandem Mass Spectrometry Method."
67,R Wang; H Zhang; Y Wang; X Yu; Y Yuan,Cytochrome P450; Drug metabolism; Losartan; Salvia miltiorrhiza Bunge; Salvianolic acid B; Tanshinone IIA,,26806573,0.9844175577163696,2016,Effects of salvianolic acid B and tanshinone IIA on the pharmacokinetics of losartan in rats by regulating the activities and expression of CYP3A4 and CYP2C9.
68,M Någård; WG Kramer; DW Boulton,drug interactions; gastric pH-sensitive drugs; hyperkalemia; pharmacokinetic analysis; sodium zirconium cyclosilicate,,34221388,0.9841618537902832,2021,"Evaluation of potential drug interactions with sodium zirconium cyclosilicate: a single-center, open-label, one sequence crossover study in healthy adults."
69,YN Wong; KA Holm; DL Burcham; SM Huang; CY Quon,,,8161716,0.9837701320648193,1994,"The pharmacokinetics and metabolism of DuP 532, a non-peptide angiotensin II receptor antagonist, in rats and dogs."
70,JB McCrea; MW Lo; L Tomasko; CC Lin; JY Hsieh; NL Capra; MR Goldberg,,,8750372,0.9830312728881836,1995,Absence of a pharmacokinetic interaction between losartan and hydrochlorothiazide.
71,D Williams; X Tao; L Zhu; M Stonier; JD Lutz; E Masson; S Zhang; B Ganguly; Z Tzogas; S Lubin; B Murthy,Biologics; cytochrome P450; interaction; pharmacokinetics; transplantation,,27552251,0.9826179146766663,2017,"Use of a cocktail probe to assess potential drug interactions with cytochrome P450 after administration of belatacept, a costimulatory immunomodulator."
72,JW Park; KA Kim; Y Il Kim; JY Park,amlodipine; interactions; losartan; pharmacodynamics; pharmacokinetics,,31058419,0.9824165105819702,2019,Pharmacokinetic and haemodynamic interactions between amlodipine and losartan in human beings.
73,K Li; L Ding; ZL Yang; EH Liu; LW Qi; P Li; YZ Hu,,,19795392,0.9778941869735718,2010,Determination of asperosaponin VI in rat plasma by HPLC-ESI-MS and its application to preliminary pharmacokinetic studies.
74,Y Guo; Y Chen; ZR Tan; CD Klaassen; HH Zhou,,,21870106,0.9736863970756531,2012,Repeated administration of berberine inhibits cytochromes P450 in humans.
75,E Karatza; V Karalis,delay differential equations; gastric emptying; losartan; parent-metabolite model; population pharmacokinetics,,31514255,0.9726251363754272,2020,Modelling gastric emptying: A pharmacokinetic model simultaneously describing distribution of losartan and its active metabolite EXP-3174.
76,MR Goldberg; MW Lo; TE Bradstreet; MA Ritter; P Höglund,,,8751032,0.9711425304412842,1995,"Effects of cimetidine on pharmacokinetics and pharmacodynamics of losartan, an AT1-selective non-peptide angiotensin II receptor antagonist."
77,PC Wong; SM Huang; RJ Ardecky; DJ Carini; AT Chiu; WA Price; AM Agra; RR Wexler; PB Timmermans,,,8563699,0.970610499382019,1995,Pharmacology and pharmacokinetics of a novel nonpeptide angiotensin II receptor antagonist--DMP 811.
78,B Fuchs; K Breithaupt-Grögler; GG Belz; S Roll; C Malerczyk; V Herrmann; H Spahn-Langguth; E Mutschler,,,11045887,0.9678777456283569,2000,Comparative pharmacodynamics and pharmacokinetics of candesartan and losartan in man.
79,R Thakur; MK Anwer; MS Shams; A Ali; RK Khar; F Shakeel; EI Taha,,,19527115,0.9676746726036072,2009,Proniosomal transdermal therapeutic system of losartan potassium: development and pharmacokinetic evaluation.
80,HB Shin; EH Jung; P Kang; CW Lim; KY Oh; CK Cho; YJ Lee; CI Choi; CG Jang; SY Lee; JW Bae,ABCB1; Diplotype; Losartan; MDR1; Pharmacogenomics; Pharmacokinetics,,33249530,0.9670761227607727,2020,ABCB1 c.2677G>T/c.3435C>T diplotype increases the early-phase oral absorption of losartan.
81,SZ Chen; PP Pan; SH Wang; J Luo; GX Hu; SS Xu; L Zhang; YF Yu,,,25823852,0.9630657434463501,2015,In vitro and in vivo drug-drug interaction of losartan and glimepiride in rats and its possible mechanism.
82,TL Fischer; JA Pieper; DW Graff; JE Rodgers; JD Fischer; KJ Parnell; JA Goldstein; R Greenwood; JH Patterson,,,12235444,0.9612886905670166,2002,Evaluation of potential losartan-phenytoin drug interactions in healthy volunteers.
83,S Uchida; S Tanaka; N Namiki,cocktail approach; cytochrome P450; drug interaction; pharmacokinetics; rat,,24395703,0.9590045213699341,2014,Simultaneous and comprehensive in vivo analysis of cytochrome P450 activity by using a cocktail approach in rats.
84,AK Das; S Dhanure; AK Savalia; SK Nayak; SK Tripathy,ANOVA; Losartan Potassium; angiotensin; bioequivalence; hypertension,,26009652,0.958100438117981,2015,Human bioequivalence evaluation of two losartan potassium tablets under fasting conditions.
85,CR Lee; JA Pieper; RF Frye; AL Hinderliter; JA Blaisdell; JA Goldstein,,,12520632,0.9579265713691711,2003,"Tolbutamide, flurbiprofen, and losartan as probes of CYP2C9 activity in humans."
86,E Chong; V Kalia; S Willsie; P Winkle,Chronic kidney disease; Hyperphosphatemia; Pharmacokinetics; Phase I; Sucroferric oxyhydroxide,,24699894,0.9529289603233337,2014,"Drug-drug interactions between sucroferric oxyhydroxide and losartan, furosemide, omeprazole, digoxin and warfarin in healthy subjects."
87,M Sasaki; A Fujimura; K Harada; K Sunaga; A Ebihara,,,8739018,0.9497973322868347,1996,"Clinical pharmacology of multiple-dose losartan, an angiotensin II receptor antagonist, in patients with essential hypertension."
88,M Kusama; K Maeda; K Chiba; A Aoyama; Y Sugiyama,,,19082874,0.9493480920791626,2009,Prediction of the effects of genetic polymorphism on the pharmacokinetics of CYP2C9 substrates from in vitro data.
89,RP McNeill; M Zhang; MJ Epton; MP Doogue,chronic obstructive pulmonary disease; cytochrome P450; drug metabolism; pharmacokinetics; therapeutics,,33855722,0.9481663703918457,2021,Drug metabolism in severe chronic obstructive pulmonary disease: A phenotyping cocktail study.
90,OG Gribakina; GB Kolyvanov; AA Litvin; VP Zherdev; SB Seredin,,,23767102,0.9451608657836914,2013,[In vivo study of the pharmacokinetic interaction of afobazole and losartan (cytochrome CYP2C9 substrate)].
91,N Idkaidek; T Arafat,,,22784220,0.9449619650840759,2012,Saliva versus plasma pharmacokinetics: theory and application of a salivary excretion classification system.
92,MC Salvadori; RF Moreira; BC Borges; MH Andraus; CP Azevedo; RA Moreno; NC Borges,,,19811351,0.9444015622138977,2009,Simultaneous determination of losartan and hydrochlorothiazide in human plasma by LC/MS/MS with electrospray ionization and its application to pharmacokinetics.
93,DAC Cusinato; EZ Martinez; MTC Cintra; GCO Filgueira; AA Berretta; VL Lanchote; EB Coelho,Clinical trials; Drug metabolism; Drug transport; Pharmacokinetics; Propolis,,31442620,0.9415059685707092,2019,Evaluation of potential herbal-drug interactions of a standardized propolis extract (EPP-AF®) using an in vivo cocktail approach.
94,P Gardiner; SW Paine,,,21778353,0.9412009716033936,2011,The impact of hepatic uptake on the pharmacokinetics of organic anions.
95,E Puris; M Pasanen; VP Ranta; M Gynther; A Petsalo; P Käkelä; V Männistö; J Pihlajamäki,absorption; cocktail; cytochrome P450; obesity; pharmacokinetics,,30916845,0.9404770135879517,2019,"Laparoscopic Roux-en-Y gastric bypass surgery influenced pharmacokinetics of several drugs given as a cocktail with the highest impact observed for CYP1A2, CYP2C8 and CYP2E1 substrates."
96,MR Goldberg; MW Lo; PJ Deutsch; SE Wilson; EJ McWilliams; JB McCrea,,,8653989,0.9331978559494019,1996,Phenobarbital minimally alters plasma concentrations of losartan and its active metabolite E-3174.
97,TW Kim; BW Yoo; JK Lee; JH Kim; KT Lee; YH Chi; JY Lee,,,22264484,0.9309312105178833,2012,Synthesis and antihypertensive activity of pyrimidin-4(3H)-one derivatives as losartan analogue for new angiotensin II receptor type 1 (AT1) antagonists.
98,SG Gadepalli; P Deme; M Kuncha; R Sistla,Amlodipine; Exforge HCT; Hydrochlorothiazide; Polypill; Valsartan,,29403906,0.928628146648407,2014,"Simultaneous determination of amlodipine, valsartan and hydrochlorothiazide by LC-ESI-MS/MS and its application to pharmacokinetics in rats."
99,AN Kong; L Tomasko; SA Waldman; B Osborne; PJ Deutsch; MR Goldberg; TD Bjornsson,,,8568008,0.9265280365943909,1995,Losartan does not affect the pharmacokinetics and pharmacodynamics of warfarin.
100,E Karatza; V Karalis,,,33768449,0.9241439700126648,2021,Investigating the Impact of Gastric Emptying on Pharmacokinetic Parameters Using Delay Differential Equations and Principal Component Analysis.
101,N Daneshtalab; RZ Lewanczuk; AS Russell; F Jamali,,,17050800,0.9220418930053711,2006,Drug-disease interactions: losartan effect is not downregulated by rheumatoid arthritis.
102,A Ahad; M Raish; YA Bin Jardan; MA Alam; AM Al-Mohizea; FI Al-Jenoobi,L-NAME; Losartan; Nigella Sativa; Pharmacodynamic; Pharmacokinetic; Trigonella Foenum-graecum,,32994710,0.9216344356536865,2020,Potential pharmacodynamic and pharmacokinetic interactions of Nigella Sativa and Trigonella Foenum-graecum with losartan in L-NAME induced hypertensive rats.
103,NI Abou Obaid; FI Al-Jenoobi; MA Ibrahim; MA Alam,Losartan potassium; extrusion/spheronization; matrix pellet; pharmacokinetics; sustained release,,32538215,0.9192519783973694,2020,Losartan potassium sustained release pellets with improved in vitro and in vivo performance.
104,JK Heo; HJ Kim; GH Lee; B Ohk; S Lee; KS Song; IS Song; KH Liu; YR Yoon,cytochrome P450; drug interaction; liquid chromatography-tandem mass spectrometry; organic anion transporting polypeptide; pharmacokinetics,,30004443,0.913209080696106,2018,Simultaneous Determination of Five Cytochrome P450 Probe Substrates and Their Metabolites and Organic Anion Transporting Polypeptide Probe Substrate in Human Plasma Using Liquid Chromatography-Tandem Mass Spectrometry.
105,DA Sica; CE Halstenson; TW Gehr; WF Keane,,,10885588,0.9104247093200684,2000,Pharmacokinetics and blood pressure response of losartan in end-stage renal disease.
106,H Li; MJ Canet; JD Clarke; D Billheimer; SA Xanthakos; JE Lavine; RP Erickson; NJ Cherrington,,,28986475,0.907610297203064,2017,Pediatric Cytochrome P450 Activity Alterations in Nonalcoholic Steatohepatitis.
107,OG Gribakina; GB Kolyvanov; AA Litvin; VV Smirnov; RV Shevchenko; VP Zherdev,,,27051923,0.906458854675293,2015,[EVALUATION OF THE PHARMACOKINETIC INTERACTION OF AFOBAZOLE WITH CYP2C9 ENZYME DRUG SUBSTRATE OF CYTOCHROME P450].
108,M Azizi; G Chatellier; L Nicolet; T Guyene; J Hempenius; J Ménard,,,28425793,0.9034534096717834,2000,Is it Possible to Differentiate between Angiotensin II Type 1 (AT1) Receptor Blockers in Normotensive Volunteers?
109,M Azizi; G Chatellier; TT Guyene; D Murieta-Geoffroy; J Ménard,,,7641363,0.9027085900306702,1995,Additive effects of combined angiotensin-converting enzyme inhibition and angiotensin II antagonism on blood pressure and renin release in sodium-depleted normotensives.
110,AC Liu; LX Zhao; J Xing; T Liu; FY Du; HX Lou,,,22293343,0.9023860692977905,2012,Pre-treatment with curcumin enhances plasma concentrations of losartan and its metabolite EXP3174 in rats.
111,NW Kang; JY Lee; K Song; MH Kim; S Yoon; DT Nguyen; S Kim; YS Kim; DD Kim,"7β-(3-Ethyl-cis-crotonoyloxy)-1α-(2-methylbutyryloxy)-3,14-dehydro-Z-notonipetranone; Keywords: ECN; LC-MS/MS; Pharmacokinetics; Tussilago farfara Linnaeus; Validation",,32294941,0.8969160914421082,2020,"Development and Validation of Liquid Chromatography-Tandem Mass Spectrometry Method for Pharmacokinetic Evaluation of 7β-(3-Ethyl-cis-crotonoyloxy)-1α-(2-methylbutyryloxy)-3,14-dehydro-Z-notonipetranon in Rats."
112,B Noël; G Del Re; P Capone; HR Brunner; J Nussberger,,,8856481,0.8966888785362244,1996,Clinical and hormonal effects of the new angiotensin II receptor antagonist LRB081.
113,R Neves; S Almeida; A Filipe; AC Spínola; Z Abolfathi; M Yritia; J Ortuño,,,18807576,0.8961611390113831,2008,Bioequivalence study of two different film-coated tablet formulations of losartan-hydrochlorothiazide in healthy volunteers.
